,year,odometer,keterangan
18642,2017.0,9877.0,
18643,2012.0,19514.0,
18644,2017.0,19048.0,
18645,2013.0,126000.0,
18646,2017.0,20193.0,
18647,2013.0,21994.0,
18648,2005.0,27691.0,
18649,2014.0,90558.0,
18650,2015.0,65239.0,
18651,2004.0,198250.0,
18653,2016.0,39682.0,
18654,2015.0,69479.0,
18655,2016.0,18002.0,
18656,2019.0,4758.0,
18657,2016.0,403.0,
18658,2018.0,13041.0,
18659,2018.0,31316.0,
18660,2018.0,32208.0,
18661,2018.0,31592.0,
18662,2018.0,31383.0,
18663,2014.0,108009.0,
18664,2007.0,12000.0,
18665,2014.0,36700.0,
18666,2015.0,58101.0,
18667,2018.0,39562.0,
18668,2016.0,47315.0,
18669,2012.0,58200.0,
18670,2017.0,43000.0,
18671,2017.0,23600.0,
18672,2009.0,109500.0,
18673,2017.0,22411.0,
18674,2006.0,156000.0,
18675,2008.0,73415.0,
18676,2009.0,78132.0,
18677,2012.0,50000.0,
18678,2013.0,50618.0,
18679,2012.0,83400.0,
18680,2017.0,46362.0,
18681,2017.0,65000.0,
18682,2018.0,28939.0,
18683,2013.0,101928.0,
18684,2017.0,52350.0,
18685,2016.0,40359.0,
18686,2012.0,77535.0,
18687,2012.0,122241.0,
18688,2014.0,66498.0,
18689,2010.0,130166.0,
18690,2014.0,72230.0,
18693,2019.0,7564.0,
18694,2009.0,98994.0,
18695,2015.0,92350.0,
18696,2015.0,63766.0,
18697,2018.0,21048.0,
18698,2015.0,64990.0,
18699,2018.0,36573.0,
18700,2016.0,90000.0,
18701,2017.0,44360.0,
18702,2011.0,85645.0,
18703,2014.0,106012.0,
18704,2007.0,68453.0,
18705,2014.0,57093.0,
18706,2016.0,87612.0,
18707,2019.0,33051.0,
18708,2017.0,16232.0,
18709,2014.0,102078.0,
18710,2011.0,59953.0,
18711,2016.0,64283.0,
18712,2015.0,52077.0,
18713,1996.0,151888.0,
18715,2014.0,95755.0,
18716,2014.0,89003.0,
18717,2012.0,95902.0,
18718,2019.0,13285.0,
18719,2015.0,52872.0,
18720,2012.0,103788.0,
18721,2011.0,124791.0,
18722,2015.0,39500.0,
18723,2014.0,70201.0,
18724,2019.0,6929.0,
18725,2011.0,93523.0,
18726,2016.0,38765.0,
18727,2013.0,111113.0,
18728,2016.0,57503.0,
18729,2016.0,51269.0,
18730,2012.0,40908.0,
18731,2019.0,15688.0,
18732,2016.0,35811.0,
18733,2005.0,144762.0,
18734,2016.0,38768.0,
18735,2014.0,59301.0,
18736,2017.0,31469.0,
18737,2013.0,64330.0,
18738,2016.0,45602.0,
18739,2014.0,87235.0,
18740,2012.0,130022.0,
18741,2018.0,24979.0,
18742,2014.0,82841.0,
18743,2010.0,89833.0,
18744,2019.0,11278.0,
18745,2018.0,41333.0,
18746,2018.0,15657.0,
18747,2018.0,30490.0,
18749,2016.0,74970.0,
18750,2016.0,26098.0,
18751,2011.0,157682.0,
18752,2012.0,97896.0,
18753,2017.0,23954.0,
18754,2012.0,136905.0,
18755,2019.0,13538.0,
18756,2013.0,53996.0,
18757,2017.0,50278.0,
18758,2015.0,59525.0,
18759,2017.0,50462.0,
18760,2018.0,31632.0,
18761,2018.0,24026.0,
18762,2019.0,31749.0,
18763,2015.0,48029.0,
18764,2017.0,21500.0,
18765,2018.0,28905.0,
18766,2016.0,56140.0,
18767,2018.0,41333.0,
18768,2016.0,40532.0,
18769,2017.0,22492.0,
18770,2012.0,19514.0,
18771,2015.0,52010.0,
18772,2016.0,50342.0,
18773,2015.0,39847.0,
18774,2018.0,35273.0,
18775,2016.0,52018.0,
18776,2016.0,51659.0,
18777,2013.0,126000.0,
18778,2019.0,28533.0,
18779,2018.0,33017.0,
18780,2015.0,19956.0,
18781,2014.0,66384.0,
18782,2015.0,65067.0,
18783,2016.0,58213.0,
18784,2019.0,14598.0,
18785,2018.0,41095.0,
18786,2018.0,41467.0,
18787,2015.0,28205.0,
18788,2019.0,12272.0,
18789,2016.0,21752.0,
18790,2019.0,10756.0,
18791,2017.0,69174.0,
18792,2019.0,12020.0,
18793,2016.0,37129.0,
18794,2014.0,35939.0,
18795,2018.0,37319.0,
18796,2016.0,18955.0,
18797,2014.0,56092.0,
18798,2013.0,58730.0,
18799,2016.0,59576.0,
18800,2016.0,25423.0,
18801,2017.0,27656.0,
18802,2017.0,28604.0,
18803,2017.0,16112.0,
18804,2016.0,52584.0,
18805,2019.0,11361.0,
18806,2018.0,28187.0,
18807,2018.0,27888.0,
18808,2013.0,48520.0,
18809,2015.0,65757.0,
18810,2018.0,24042.0,
18811,2016.0,55001.0,
18812,2019.0,36554.0,
18813,2014.0,117526.0,
18814,2016.0,58304.0,
18815,2017.0,19904.0,
18816,2012.0,83542.0,
18817,2011.0,52021.0,
18818,2012.0,81729.0,
18819,2012.0,122822.0,
18820,2015.0,23837.0,
18821,2012.0,128000.0,
18822,2016.0,64289.0,
18823,2011.0,107735.0,
18824,2011.0,88010.0,
18825,2013.0,51119.0,
18826,2010.0,39603.0,
18827,2017.0,69174.0,
18828,2015.0,66012.0,
18829,2013.0,88580.0,
18830,2010.0,94944.0,
18831,1999.0,98621.0,
18832,1998.0,178778.0,
18833,2018.0,50271.0,
18834,2004.0,182000.0,
18835,2018.0,50810.0,
18837,2015.0,52557.0,
18839,2014.0,76882.0,
18840,2017.0,22492.0,
18841,2014.0,85816.0,
18842,2003.0,128000.0,
18843,2013.0,82403.0,
18844,2017.0,29233.0,
18845,2007.0,130000.0,
18847,2015.0,60338.0,
18848,2013.0,123566.0,
18849,2010.0,80069.0,
18850,2017.0,29215.0,
18851,2016.0,20560.0,
18852,2017.0,20189.0,
18853,2014.0,59301.0,
18854,2017.0,31469.0,
18855,2016.0,45602.0,
18856,2019.0,21006.0,
18857,2011.0,46574.0,
18858,2011.0,94500.0,
18859,2014.0,87235.0,
18860,2018.0,24979.0,
18861,2015.0,78993.0,
18862,2017.0,25282.0,
18863,2014.0,82841.0,
18864,2018.0,45133.0,
18865,2012.0,116616.0,
18866,2014.0,37000.0,
18867,2006.0,212000.0,
18870,1998.0,250000.0,
18871,2013.0,57382.0,
18873,2013.0,139000.0,
18874,2017.0,8365.0,
18875,2014.0,71656.0,
18877,1997.0,200000.0,
18878,2013.0,139000.0,
18879,2013.0,68600.0,
18880,2013.0,64011.0,
18881,2014.0,100774.0,
18882,2020.0,2024.0,
18883,2015.0,58000.0,
18886,2018.0,12347.0,
18887,2017.0,9877.0,
18888,2017.0,19048.0,
18889,2015.0,48100.0,
18891,2012.0,62933.0,
18892,2007.0,73638.0,
18893,2014.0,70431.0,
18897,2001.0,320000.0,
18898,2007.0,135101.0,
18899,2008.0,82613.0,
18900,2007.0,163285.0,
18901,2003.0,161500.0,
18902,2001.0,120500.0,
18903,2016.0,33858.0,
18904,2017.0,4000.0,
18905,1995.0,225000.0,
18906,2007.0,99514.0,
18907,2015.0,116748.0,
18908,2013.0,63516.0,
18910,2014.0,55462.0,
18911,2008.0,190251.0,
18912,2015.0,68896.0,
18913,2016.0,18722.0,
18914,2010.0,80436.0,
18915,2015.0,64728.0,
18916,2008.0,42700.0,
18917,2016.0,51269.0,
18918,2013.0,94792.0,
18920,2007.0,128000.0,
18921,2011.0,86882.0,
18922,2010.0,88819.0,
18923,2014.0,27905.0,
18924,2014.0,72230.0,
18925,2015.0,19956.0,
18926,2018.0,12347.0,
18927,2017.0,9877.0,
18930,2016.0,18722.0,
18931,2012.0,77535.0,
18932,2013.0,57641.0,
18935,2015.0,71091.0,
18936,2018.0,18560.0,
18938,2014.0,29733.0,
18939,2010.0,84911.0,
18941,2018.0,26389.0,
18942,2008.0,192624.0,
18943,2005.0,147537.0,
18944,2005.0,181806.0,
18945,2012.0,60328.0,
18946,2016.0,10325.0,
18947,2013.0,97612.0,
18948,2007.0,125000.0,
18949,2008.0,44000.0,
18950,2019.0,26436.0,
18951,2015.0,99186.0,
18952,2014.0,75875.0,
18953,2016.0,36069.0,
18954,2008.0,84051.0,
18955,2014.0,84587.0,
18956,2008.0,104723.0,
18957,2018.0,35711.0,
18959,2015.0,64990.0,
18960,1999.0,184000.0,
18961,2002.0,155000.0,
18962,2017.0,23950.0,
18963,2018.0,32154.0,
18964,2013.0,117543.0,
18965,2006.0,196670.0,
18966,2007.0,116984.0,
18967,2014.0,96162.0,
18968,2009.0,118328.0,
18970,2007.0,170061.0,
18972,2015.0,43414.0,
18973,2012.0,87003.0,
18974,2012.0,77535.0,
18976,2019.0,17992.0,
18977,2017.0,74539.0,
18979,2014.0,83404.0,
18980,2005.0,155101.0,
18981,2014.0,60290.0,
18982,2012.0,57713.0,
18983,2017.0,22492.0,
18984,2012.0,19514.0,
18985,2013.0,126000.0,
18986,2016.0,64289.0,
18987,2016.0,64925.0,
18988,2018.0,4800.0,
18990,2018.0,19791.0,
18991,2016.0,60932.0,
18993,2018.0,11539.0,
18994,2013.0,51935.0,
18995,2014.0,106012.0,
18996,2002.0,265000.0,
18997,2004.0,120000.0,
18998,2016.0,20560.0,
18999,2006.0,189000.0,
19000,2012.0,130022.0,
19001,2009.0,99462.0,
19002,2012.0,19514.0,
19003,2017.0,19048.0,
19004,2013.0,126000.0,
19005,2018.0,23877.0,
19006,2014.0,85816.0,
19007,2002.0,120000.0,
19009,2013.0,110000.0,
19010,2012.0,17952.0,
19011,2013.0,84530.0,
19012,2014.0,71920.0,
19013,2017.0,20189.0,
19014,2014.0,59301.0,
19015,2015.0,51089.0,
19016,2011.0,46574.0,
19017,2011.0,94500.0,
19018,2014.0,87235.0,
19019,2018.0,24979.0,
19020,1994.0,150000.0,
19021,2014.0,51581.0,
19022,2014.0,101943.0,
19023,2016.0,64063.0,
19024,2014.0,110772.0,
19025,2016.0,54711.0,
19026,2017.0,23419.0,
19027,2008.0,135000.0,
19028,2014.0,76882.0,
19029,2009.0,190000.0,
19030,2016.0,60331.0,
19031,2016.0,41729.0,
19032,2003.0,134583.0,
19033,2016.0,24780.0,
19034,2019.0,27012.0,
19035,2009.0,158904.0,
19036,2011.0,52999.0,
19037,2012.0,19366.0,
19038,2016.0,35811.0,
19039,2017.0,29863.0,
19040,2014.0,76882.0,
19041,2009.0,99462.0,
19042,2012.0,46600.0,
19043,2006.0,130901.0,
19044,2014.0,36412.0,
19045,2016.0,49365.0,
19046,2016.0,37626.0,
19047,2019.0,26293.0,
19048,2018.0,32338.0,
19049,2018.0,46550.0,
19050,2015.0,64924.0,
19051,2016.0,48013.0,
19052,2015.0,32942.0,
19053,2017.0,38420.0,
19054,2018.0,34269.0,
19055,2018.0,5484.0,
19056,2015.0,31981.0,
19057,2015.0,48652.0,
19058,2019.0,38266.0,
19059,2018.0,38567.0,
19060,2016.0,24112.0,
19061,2017.0,6426.0,
19062,2017.0,6426.0,
19063,2017.0,62782.0,
19064,2018.0,28726.0,
19065,2015.0,66012.0,
19066,2018.0,6248.0,
19067,2020.0,356.0,
19068,2019.0,26775.0,
19069,2015.0,36445.0,
19070,2016.0,42609.0,
19071,2010.0,80436.0,
19072,2014.0,55727.0,
19073,2009.0,133700.0,
19074,2008.0,111500.0,
19076,1996.0,298200.0,
19077,2014.0,71410.0,
19078,2016.0,53000.0,
19079,2005.0,144766.0,
19080,2016.0,72886.0,
19081,2015.0,58522.0,
19082,2013.0,67581.0,
19083,2007.0,127408.0,
19084,2010.0,84911.0,
19085,2012.0,19366.0,
19086,2013.0,50454.0,
19087,2017.0,22492.0,
19089,2016.0,29865.0,
19090,2012.0,77535.0,
19091,2014.0,49732.0,
19092,2008.0,103800.0,
19093,2012.0,62500.0,
19094,2013.0,61700.0,
19095,2000.0,200000.0,
19096,2009.0,149475.0,
19098,2001.0,173000.0,
19099,2010.0,84911.0,
19100,2012.0,77535.0,
19101,2012.0,127000.0,
19102,2017.0,13680.0,
19105,1998.0,110000.0,
19106,2018.0,11756.0,
19107,2014.0,106012.0,
19108,1996.0,138000.0,
19109,2002.0,190000.0,
19110,2015.0,19956.0,
19111,2018.0,12347.0,
19112,2017.0,9877.0,
19113,2017.0,19048.0,
19114,2004.0,216000.0,
19115,1999.0,144000.0,
19116,2019.0,25570.0,
19117,2016.0,83000.0,
19118,2017.0,42375.0,
19119,2001.0,272000.0,
19120,2011.0,63778.0,
19121,2014.0,96500.0,
19123,2009.0,158904.0,
19124,2012.0,130022.0,
19125,2016.0,87562.0,
19126,2013.0,51935.0,
19127,2006.0,194600.0,
19128,2014.0,85816.0,
19129,2016.0,35812.0,
19130,2015.0,19956.0,
19131,2018.0,12347.0,
19132,2017.0,9877.0,
19133,1997.0,143492.0,
19134,2015.0,55555.0,
19136,2010.0,55467.0,
19137,2013.0,93827.0,
19138,2011.0,68428.0,
19139,2002.0,173000.0,
19143,1999.0,204800.0,
19145,1997.0,143492.0,
19146,2010.0,80436.0,
19148,2007.0,128000.0,
19149,2012.0,106362.0,
19150,2001.0,69000.0,
19151,2013.0,85467.0,
19152,2011.0,99849.0,
19153,1999.0,124500.0,
19154,2019.0,13118.0,
19155,2014.0,48828.0,
19156,2017.0,39682.0,
19157,1992.0,186344.0,
19158,2014.0,51581.0,
19159,2017.0,34901.0,
19160,2003.0,134583.0,
19161,2015.0,35262.0,
19162,2016.0,45391.0,
19163,2017.0,29863.0,
19164,2008.0,173800.0,
19165,2018.0,22000.0,
19166,2017.0,22492.0,
19167,2012.0,19514.0,
19168,2017.0,67655.0,
19169,2019.0,15997.0,
19170,2016.0,64925.0,
19171,2014.0,61659.0,
19172,2014.0,61872.0,
19173,2018.0,33424.0,
19174,2016.0,49113.0,
19175,2013.0,52367.0,
19176,2017.0,16945.0,
19177,2014.0,47054.0,
19178,2018.0,30985.0,
19179,2017.0,37640.0,
19180,2019.0,15777.0,
19181,2015.0,37766.0,
19182,2018.0,19580.0,
19183,2016.0,31399.0,
19184,2019.0,21108.0,
19185,2018.0,66348.0,
19186,2016.0,49365.0,
19187,2014.0,36412.0,
19188,2016.0,37626.0,
19189,1997.0,163000.0,
19191,2003.0,134583.0,
19192,2007.0,130000.0,
19193,2007.0,96000.0,
19196,2019.0,18339.0,
19198,2014.0,48828.0,
19199,2018.0,30985.0,
19200,2016.0,86637.0,
19201,2016.0,35812.0,
19202,2016.0,30352.0,
19203,2009.0,158904.0,
19204,2017.0,34901.0,
19205,2015.0,77358.0,
19206,2018.0,10416.0,
19207,2016.0,60331.0,
19208,2016.0,24780.0,
19209,2014.0,51277.0,
19210,2016.0,41729.0,
19211,2019.0,27012.0,
19212,2008.0,132922.0,
19213,2011.0,52999.0,
19214,2017.0,29863.0,
19215,2017.0,37640.0,
19217,2015.0,34400.0,
19218,1997.0,3000.0,
19220,2011.0,52999.0,
19221,2013.0,74253.0,
19222,2012.0,19514.0,
19223,2017.0,19048.0,
19224,2017.0,22492.0,
19225,2011.0,125983.0,
19226,2017.0,25911.0,
19227,2016.0,41729.0,
19229,2006.0,172937.0,
19230,2019.0,13992.0,
19231,2014.0,75943.0,
19232,2018.0,12228.0,
19233,2012.0,134366.0,
19234,2011.0,111000.0,
19235,2011.0,86882.0,
19236,2014.0,62476.0,
19237,2013.0,66309.0,
19238,2011.0,49209.0,
19239,2010.0,99950.0,
19240,2008.0,141222.0,
19241,2017.0,32847.0,
19242,2005.0,115927.0,
19243,2018.0,41873.0,
19244,2017.0,23751.0,
19245,2006.0,202400.0,
19246,2019.0,19416.0,
19247,2019.0,28314.0,
19249,2011.0,87611.0,
19250,2017.0,38634.0,
19251,2019.0,11278.0,
19252,2018.0,29631.0,
19253,2016.0,33998.0,
19254,2016.0,36069.0,
19255,2009.0,127000.0,
19256,2012.0,81729.0,
19257,2015.0,19956.0,
19258,2018.0,12347.0,
19259,2017.0,9877.0,
19260,2016.0,64289.0,
19261,2016.0,22953.0,
19262,2018.0,29188.0,
19263,2008.0,185628.0,
19264,2018.0,24808.0,
19265,2014.0,106533.0,
19266,2015.0,46949.0,
19267,2019.0,31301.0,
19268,2007.0,82200.0,
19270,2019.0,2900.0,
19271,2015.0,19956.0,
19272,2007.0,180672.0,
19273,2015.0,27468.0,
19274,2017.0,40771.0,
19275,2018.0,23713.0,
19276,2012.0,34643.0,
19277,2010.0,83355.0,
19278,2013.0,36117.0,
19279,2016.0,32402.0,
19280,2015.0,37028.0,
19281,2004.0,317127.0,
19282,2017.0,39908.0,
19283,2015.0,55450.0,
19285,2003.0,183436.0,
19286,2014.0,52198.0,
19287,2014.0,89003.0,
19288,2009.0,158904.0,
19289,2014.0,51277.0,
19290,2016.0,35812.0,
19291,2015.0,45137.0,
19293,2011.0,61579.0,
19294,2018.0,1060.0,
19295,2001.0,90000.0,
19296,2015.0,52872.0,
19297,2012.0,103788.0,
19298,2011.0,124791.0,
19299,2015.0,39500.0,
19300,2007.0,160000.0,
19301,2012.0,19514.0,
19302,2004.0,140000.0,
19303,2015.0,92350.0,
19304,2008.0,62000.0,
19305,2015.0,77322.0,
19306,2014.0,51475.0,
19307,2013.0,100548.0,
19308,2005.0,181806.0,
19309,2003.0,105940.0,
19310,2007.0,170405.0,
19311,2013.0,94792.0,
19312,2008.0,171188.0,
19313,2008.0,84051.0,
19314,2015.0,4460.0,
19315,2015.0,65239.0,
19316,2017.0,19048.0,
19317,2017.0,22492.0,
19318,2017.0,9877.0,
19319,2015.0,58000.0,
19320,2004.0,125000.0,
19321,2013.0,102000.0,
19322,2008.0,156000.0,
19323,2003.0,134584.0,
19324,2016.0,64283.0,
19325,1995.0,125000.0,
19326,2017.0,29863.0,
19327,2016.0,40359.0,
19329,2017.0,34901.0,
19330,2018.0,12347.0,
19332,1997.0,200000.0,
19334,2015.0,55555.0,
19336,2005.0,98500.0,
19337,2015.0,21684.0,
19338,2007.0,137954.0,
19339,2011.0,85856.0,
19340,2010.0,84911.0,
19342,1996.0,65400.0,
19343,2012.0,77535.0,
19346,2015.0,52557.0,
19347,2014.0,106012.0,
19348,2013.0,80205.0,
19349,2005.0,56294.0,
19350,2013.0,60797.0,
19352,2013.0,74793.0,
19353,2011.0,229857.0,
19354,2015.0,33139.0,
19355,2009.0,87270.0,
19356,2015.0,105499.0,
19357,2000.0,68416.0,
19358,2004.0,38595.0,
19359,2004.0,75318.0,
19360,2004.0,104510.0,
19361,2004.0,33275.0,
19362,2015.0,87488.0,
19363,2006.0,103087.0,
19364,2012.0,130022.0,
19365,2016.0,56500.0,
19366,2015.0,25789.0,
19367,2015.0,37701.0,
19368,2016.0,55042.0,
19369,2006.0,140000.0,
19371,2007.0,160000.0,
19372,2006.0,170000.0,
19373,2015.0,63366.0,
19374,2016.0,57002.0,
19375,2014.0,68180.0,
19376,2003.0,159000.0,
19377,2018.0,7305.0,
19378,2009.0,98994.0,
19379,2012.0,116616.0,
19381,2005.0,200000.0,
19382,2019.0,21026.0,
19383,2017.0,19904.0,
19384,2015.0,62462.0,
19385,2014.0,66007.0,
19386,2015.0,50186.0,
19387,2015.0,24851.0,
19388,2017.0,24069.0,
19389,2017.0,26959.0,
19390,2018.0,28993.0,
19391,2018.0,34577.0,
19392,2014.0,37570.0,
19393,2018.0,9849.0,
19394,2016.0,54299.0,
19395,2016.0,27334.0,
19396,2015.0,37332.0,
19397,2018.0,12867.0,
19398,2017.0,6581.0,
19399,2014.0,63719.0,
19400,2015.0,46459.0,
19401,2012.0,19514.0,
19402,2015.0,19956.0,
19403,2018.0,12347.0,
19404,2011.0,68800.0,
19405,1999.0,155221.0,
19406,2008.0,105879.0,
19407,2013.0,94527.0,
19408,2016.0,24780.0,
19409,2014.0,85816.0,
19410,2010.0,120401.0,
19411,2019.0,7564.0,
19412,2014.0,36243.0,
19413,2009.0,168669.0,
19414,2017.0,42375.0,
19415,2012.0,116616.0,
19416,2019.0,19914.0,
19417,2016.0,48232.0,
19419,2011.0,86882.0,
19420,2013.0,49841.0,
19422,2010.0,80436.0,
19423,2013.0,55440.0,
19424,2008.0,146230.0,
19425,2017.0,28797.0,
19426,2017.0,19048.0,
19427,2013.0,82391.0,
19428,2014.0,93774.0,
19429,2019.0,2900.0,
19430,2013.0,51935.0,
19431,2015.0,97922.0,
19432,2013.0,58082.0,
19434,2015.0,39847.0,
19435,2013.0,68352.0,
19436,2016.0,51659.0,
19437,2014.0,70201.0,
19438,2008.0,111034.0,
19439,2008.0,107883.0,
19440,2008.0,133445.0,
19441,2016.0,35837.0,
19442,2005.0,124142.0,
19443,2014.0,61417.0,
19444,2013.0,96772.0,
19445,2008.0,139436.0,
19446,2009.0,157418.0,
19447,2007.0,63405.0,
19448,2009.0,154442.0,
19449,2008.0,144090.0,
19450,2009.0,92543.0,
19451,2004.0,142274.0,
19452,2007.0,109290.0,
19454,2018.0,20044.0,
19455,2016.0,57503.0,
19456,2017.0,39460.0,
19457,2016.0,27463.0,
19460,2014.0,61554.0,
19461,2008.0,92667.0,
19462,2018.0,24413.0,
19464,2015.0,64990.0,
19465,2018.0,41333.0,
19467,2001.0,204032.0,
19468,2008.0,107200.0,
19470,2017.0,80084.0,
19471,2018.0,36915.0,
19474,2007.0,170000.0,
19475,2015.0,67197.0,
19476,2012.0,80877.0,
19477,2016.0,38765.0,
19478,2005.0,175183.0,
19479,2014.0,95755.0,
19480,2019.0,14873.0,
19481,2013.0,95229.0,
19482,2013.0,64452.0,
19483,2013.0,63128.0,
19484,2017.0,23954.0,
19486,2007.0,127669.0,
19487,2011.0,60177.0,
19488,2011.0,75746.0,
19489,2015.0,83198.0,
19490,2013.0,126279.0,
19491,2017.0,56133.0,
19492,2017.0,40473.0,
19493,2010.0,108625.0,
19494,2010.0,106391.0,
19495,2014.0,88080.0,
19496,1997.0,219000.0,
19498,2013.0,89496.0,
19499,2014.0,80650.0,
19500,2012.0,68756.0,
19501,2014.0,43943.0,
19502,2015.0,57788.0,
19503,2017.0,47026.0,
19504,2013.0,103717.0,
19505,2015.0,91437.0,
19506,2013.0,70987.0,
19507,2017.0,72875.0,
19508,2012.0,129645.0,
19509,2010.0,92023.0,
19510,2016.0,29865.0,
19511,2012.0,117261.0,
19512,2014.0,71906.0,
19513,2014.0,59803.0,
19514,2015.0,42258.0,
19515,2013.0,96772.0,
19516,2011.0,58769.0,
19517,2017.0,32328.0,
19518,2017.0,9877.0,
19519,2017.0,19048.0,
19520,2015.0,56129.0,
19521,2007.0,63553.0,
19522,2013.0,50318.0,
19523,2013.0,35792.0,
19524,2011.0,59856.0,
19525,1997.0,99322.0,
19526,2016.0,18002.0,
19527,2014.0,56552.0,
19528,2015.0,44786.0,
19529,2017.0,21288.0,
19530,2016.0,36894.0,
19531,2016.0,37776.0,
19532,2015.0,34400.0,
19533,2015.0,44683.0,
19534,2018.0,38616.0,
19535,2016.0,22018.0,
19536,2014.0,45465.0,
19537,2016.0,42737.0,
19538,2015.0,45301.0,
19539,2015.0,35819.0,
19540,2016.0,59966.0,
19541,2016.0,44169.0,
19542,2014.0,67069.0,
19543,2017.0,34603.0,
19544,2016.0,41031.0,
19545,2014.0,61446.0,
19546,2016.0,43091.0,
19547,2014.0,48032.0,
19548,2014.0,48028.0,
19549,2018.0,23599.0,
19550,2019.0,31147.0,
19551,2017.0,10939.0,
19552,2016.0,34419.0,
19553,2013.0,37040.0,
19554,2016.0,46942.0,
19555,2013.0,54286.0,
19556,2014.0,52062.0,
19557,2016.0,43695.0,
19558,2016.0,39682.0,
19559,2016.0,44882.0,
19560,2011.0,52700.0,
19561,2016.0,21600.0,
19562,2007.0,142284.0,
19563,2018.0,29436.0,
19564,2015.0,73005.0,
19565,2003.0,70.0,
19566,2019.0,19579.0,
19567,2001.0,165337.0,
19568,2016.0,46813.0,
19569,1995.0,96600.0,
19570,2004.0,200000.0,
19571,2016.0,38802.0,
19572,2014.0,57899.0,
19573,2007.0,63880.0,
19574,2018.0,33615.0,
19575,2015.0,98804.0,
19577,2014.0,69498.0,
19578,2015.0,59525.0,
19579,2019.0,642.0,
19582,2018.0,32941.0,
19583,2012.0,115167.0,
19584,2017.0,22831.0,
19585,2016.0,50901.0,
19586,2018.0,14581.0,
19587,2015.0,48029.0,
19588,2019.0,18959.0,
19589,2014.0,62138.0,
19590,2015.0,53609.0,
19592,2017.0,33852.0,
19593,2011.0,70300.0,
19594,2015.0,80400.0,
19595,2014.0,29867.0,
19596,2018.0,45702.0,
19597,2019.0,21129.0,
19598,2000.0,77001.0,
19599,2015.0,62404.0,
19600,2018.0,45149.0,
19601,2015.0,59667.0,
19602,2015.0,98447.0,
19604,1997.0,317000.0,
19605,2014.0,61265.0,
19607,2014.0,50269.0,
19608,2006.0,146500.0,
19609,2006.0,167947.0,
19610,2014.0,83132.0,
19611,2019.0,28674.0,
19612,2019.0,10112.0,
19613,2015.0,89644.0,
19616,2013.0,76259.0,
19617,2011.0,67725.0,
19618,2016.0,54100.0,
19619,2016.0,34137.0,
19620,1999.0,251000.0,
19621,2007.0,141096.0,
19622,2012.0,81347.0,
19623,2019.0,28986.0,
19624,2016.0,70592.0,
19625,2018.0,11200.0,
19626,1997.0,151000.0,
19627,2006.0,206000.0,
19628,2003.0,177000.0,
19629,2013.0,81000.0,
19630,2015.0,54249.0,
19631,2012.0,101922.0,
19633,2015.0,78764.0,
19634,2005.0,142000.0,
19635,2017.0,62250.0,
19636,2014.0,142241.0,
19637,2014.0,47940.0,
19638,2010.0,113801.0,
19640,2012.0,143271.0,
19641,2016.0,101401.0,
19642,2019.0,18946.0,
19643,2016.0,120279.0,
19644,2017.0,40073.0,
19645,2014.0,117267.0,
19646,2018.0,41499.0,
19647,2015.0,62271.0,
19648,2015.0,92673.0,
19649,2015.0,83588.0,
19650,2017.0,45974.0,
19651,2017.0,45953.0,
19652,1995.0,323450.0,
19654,2016.0,32842.0,
19655,2012.0,60252.0,
19656,2008.0,137000.0,
19657,2015.0,146426.0,
19658,2018.0,21694.0,
19659,2018.0,37656.0,
19660,2008.0,153000.0,
19661,2015.0,70242.0,
19662,2016.0,59065.0,
19663,2015.0,109480.0,
19664,2014.0,84963.0,
19665,2018.0,35578.0,
19666,2015.0,169043.0,
19667,2017.0,19051.0,
19668,2017.0,45808.0,
19669,2018.0,42673.0,
19670,2012.0,143196.0,
19671,2012.0,53392.0,
19672,2015.0,71796.0,
19673,2018.0,48142.0,
19674,2019.0,18660.0,
19675,2019.0,18244.0,
19676,2015.0,45723.0,
19677,2017.0,41774.0,
19680,2017.0,17672.0,
19681,2018.0,56415.0,
19682,2018.0,8290.0,
19683,2018.0,44448.0,
19684,2012.0,80200.0,
19685,2019.0,31932.0,
19687,2016.0,24086.0,
19688,2018.0,36631.0,
19689,2014.0,52425.0,
19690,2018.0,37851.0,
19691,2017.0,51733.0,
19693,2005.0,187141.0,
19694,2014.0,53718.0,
19695,2004.0,156596.0,
19696,2011.0,73137.0,
19697,2014.0,97823.0,
19698,2013.0,77484.0,
19699,2015.0,61469.0,
19700,2002.0,57000.0,
19701,2004.0,161000.0,
19702,2014.0,68279.0,
19703,2014.0,86011.0,
19704,2006.0,180550.0,
19705,2016.0,52584.0,
19706,2016.0,43406.0,
19707,2003.0,133000.0,
19710,2014.0,94287.0,
19711,2002.0,77000.0,
19712,2013.0,58133.0,
19713,2012.0,85212.0,
19714,2016.0,79831.0,
19715,2014.0,29318.0,
19716,1995.0,164000.0,
19718,2014.0,90118.0,
19719,2006.0,201251.0,
19720,2015.0,54494.0,
19721,2015.0,66281.0,
19722,2018.0,40046.0,
19723,2019.0,25308.0,
19724,2008.0,152475.0,
19725,2008.0,127000.0,
19726,2004.0,162379.0,
19728,2005.0,195695.0,
19729,2018.0,18725.0,
19730,2013.0,53278.0,
19731,2013.0,90914.0,
19732,2017.0,70984.0,
19733,2017.0,54904.0,
19734,2017.0,28369.0,
19735,2013.0,90929.0,
19737,2010.0,126334.0,
19738,2016.0,34794.0,
19739,2008.0,79978.0,
19740,2012.0,62781.0,
